waktu,user,tweet
2022-12-22 01:10:00,Tuahsakato999,"RT @CindyBexter: Percaya? Ijin dulu sama opung Luhut, yeah? 👇 https://t.co/bfTOLFkMl1"
2022-12-22 01:09:48,Anggita_lung,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 01:09:16,Anggita_lung,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 01:04:26,Zie3hartono,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-22 01:00:00,_rakyatmerdeka,"Top News Koran Rakyat Merdeka

Kebijakan PPKM Bakal Dicabut
Senayan Dukung Presiden

https://t.co/gezwx6pAMd"
2022-12-22 00:59:12,KoBeloek,"RT @perupadata: PPKM mungkin akan distop di akhir tahun ini.

Iya, di akhir 2022 yang tersisa 10 hari ini, Presiden mempertimbangkan kemung…"
2022-12-22 00:56:02,detikcom,Presiden mengungkap kemungkinan PPKM dicabut akhir tahun ini. Epidemiolog mengusulkan agar pencabutan dilakukan set… https://t.co/xLLmg7NS8Y
2022-12-22 00:50:19,kmgyuuw,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 00:49:33,kmgyuuw,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:48:18,KangCendol_33,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:48:09,kompasiana,"Jokowi Baru Mau Hentikan PPKM, Aceh Sudah Merdeka Sejak Dua Tahun Lalu https://t.co/IvLMfn1ukJ"
2022-12-22 00:46:50,KangCendol_33,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 00:46:46,pooryyi,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 00:46:36,primroswe,"@nugasbego WKWKWKWKWK GUA PERNAH MERASAKAN ITU. Gpp, PPKM. Planga plongo kayak meng"
2022-12-22 00:46:24,fahmy_z17792,Ppkm
2022-12-22 00:44:27,AlshaibaShihab,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:43:48,Revenge00810455,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 00:43:06,BatamPos,Demokrat Dukung Keinginan Jokowi Cabut PPKM https://t.co/3NVa8GIpi2
2022-12-22 00:39:26,Seven_Eight_78_,@alisyarief Emang sekarang masih PPKM yah?? 🙊
2022-12-22 00:37:12,parkjihfu,@jeinolee423 ppkm oppa. . . https://t.co/tdopD4LN4d
2022-12-22 00:35:24,HalimTeuku,"RT @Uncle_Gober22: Dokter Ikan, Juru Parkir dan empropjuber bentar lagi pasti ngetweet gini....

""Jangan terburu2 dan gegabah pak presiden.…"
2022-12-22 00:35:18,AanNaslan,@OposisiCerdas @WulanPuspitaz Jabatan selesai Proyek selesai klo 3 periode kemungkinan PPKM lagi yg pegang proyek kesehatan harus makan 😂
2022-12-22 00:34:13,_nrlch,"RT @_Banyoe: Selamat pagi dunia tipu-tipu..
Ingat! tanpa tes, tanpa ppkm, tanpa suntikan toxic disangka vaksin beserta sertifikat tololnya…"
2022-12-22 00:32:50,koetrix,"@mrha_p @CNNIndonesia Sssstttt...... itu tes ombak aja, klo acaranya ga sukses, itu ppkm bakalan diperpanjang sampe akhir hayat"
2022-12-22 00:32:30,id_korek,PRESIDEN JOKOWI SEBUT PPKM BAKAL BERAKHIR PADA AKHIR TAHUN INI https://t.co/9fMyiC9cmD lewat @YouTube
2022-12-22 00:32:21,bamantara00,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:29:18,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKD4S2W"
2022-12-22 00:27:26,garuda080,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:27:23,ariomalv,"@drpriono1 @jokowi tinggi ? vaksinasi 2 saja tidak seperti vaksinasi 1, booster kurang dari 50%  vaksinasi 2, belum… https://t.co/tCP71gBaYa"
2022-12-22 00:23:39,garuda080,"RT @Akomeng6: Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlakuan Pembata…"
2022-12-22 00:22:14,_Banyoe,"RT @_Banyoe: Selamat pagi dunia tipu-tipu..
Ingat! tanpa tes, tanpa ppkm, tanpa suntikan toxic disangka vaksin beserta sertifikat tololnya…"
2022-12-22 00:20:00,jpnncom,"Wih, sepertinya kebijakan PSBB dan PPKM bakal dihentikan dalam waktu dekat.
#PSBB #ppkm #Jokowi 
https://t.co/Z2wNhI2o1J"
2022-12-22 00:17:43,doktermarket,Presiden Jokowi berencana menghentikan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di Indonesia pada akhir t… https://t.co/1YuKY45PZ3
2022-12-22 00:15:23,OniDewono,"Jokowi Beri Sinyal PPKM Dicabut Tahun Depan, Tanda RI 'Bebas' COVID? https://t.co/CJSQR86VrA 

Kalau melihat statis… https://t.co/ZxZ3FPS28t"
2022-12-22 00:13:30,drpriono1,"Pak @jokowi, jangan ragu terapkan pencabutan kebijakan PPKM yg sudah tidak relevan dg situasi penduduk Indonesia dg… https://t.co/965T1JFcU3"
2022-12-22 00:12:01,Akomeng6,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:10:28,oren_raden,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-22 00:03:37,baor23,@alisyarief Trus awal tahun lanjut lg PPKM? 🤣
2022-12-22 00:02:26,Akomeng6,"Mari #HidupSehatPatuhiProkes
Kadinkes Kalsel: status PPKM berlanjut agar semua tetap jaga Prokes
~status Pemberlaku… https://t.co/Mqbat1j5pm"
2022-12-21 23:56:27,setiant_D,"RT @KompasTV: Bersiap Cabut PPKM, Jokowi: Minggu ini Kajian Sudah Harus Saya Terima, Agar... https://t.co/WhvSGKbm0L"
2022-12-21 23:52:30,dlwnsghekr,@ewsdbdi @srolomon DIA ROWOONNYA PPKM. 😭
2022-12-21 23:49:48,bukan_koki_,@tribunnews Jangan terlalu tergesa2 menghapus PPKM &amp; PSBB Presiden @jokowi lihat perkembangan di China dulu.
2022-12-21 23:49:34,pooryyi,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-21 23:48:56,pop0yyi,"RT @Revenge00810455: Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingga 9…"
2022-12-21 23:46:58,Revenge00810455,"Dinkes Prov Kalsel menyampaikan, status PPKM level 1 untuk penanganan Covid-19 berlanjut dari 6 Desember 2022 hingg… https://t.co/aM5EmdBuuc"
2022-12-21 23:45:57,MusthafaArkan2,"@agustinefr_ @masjalu_17 @KAI121 Iya. Harusnya gitu. Tunggu aja sampe digugat rakyat.

Sementara update gugatan sam… https://t.co/wa7Ns88bRJ"
2022-12-21 23:42:46,FaizFajarHusei1,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-21 23:40:51,Goenawan0123,@alisyarief Akhir tahun berhenti ppkm...jelang Ramadhan ppkm lagi... Antek Dajjal!!
2022-12-21 23:38:22,NinanoyJ,"@ryorossi4689 Besok PPKM..,🤣🤣🤣.."
2022-12-21 23:31:02,medcom_id,Status PPKM Akan Dicabut Akhir Tahun Ini hingga Ahli Sebut Bharada E Korban https://t.co/9pb0lYzEHE
2022-12-21 23:29:59,Anang_ssanto,RT @detikcom: Anggota Komisi IX DPR RI Fraksi NasDem Irma Suryani menilai sudah saatnya pemerintah move on dari PPKM. https://t.co/qIitPpoZ…
2022-12-21 23:28:00,AbdulgoparMaul1,@PRFMnews di hentikan karna mau natal dan tahun baru ya pak nanti klw sdh mau idul fitri di lanjut lagi virusnya sa… https://t.co/hpIKlGkkHK
2022-12-21 23:26:27,detikcom,Anggota Komisi IX DPR RI Fraksi NasDem Irma Suryani menilai sudah saatnya pemerintah move on dari PPKM. https://t.co/qIitPpoZsO
2022-12-21 23:25:11,detikfinance,Presiden Joko Widodo (Jokowi) berencana menghentikan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) d… https://t.co/8eqTcrboXT
2022-12-21 23:24:34,tempodotco,"Pemerintah Minta Warga Jaga Protokol Kesehatan Saat Perayaan Malam Tahun baru, Masih PPKM Level 1 https://t.co/rGOcOA4Ps8 #TempoMetro"
2022-12-21 23:11:03,kumparan,"Presiden Jokowi mengatakan, dirinya masih menunggu kajian dari Kemenko Perekonomian di bawah Airlangga dan Kementer… https://t.co/78H4gAG1Hq"
2022-12-21 23:08:00,FatiaDenjaka,"RT @OposisiCerdas: Kasus Covid-19 Melandai, Jokowi: Akhir Tahun Ini PPKM Akan Dihentikan
https://t.co/VzTgRLWtzG"
2022-12-21 23:05:09,adiyouus,Sebulan ppkm (((planga plongo kaya monyet))) di rumah
2022-12-21 23:00:00,rizapasha_,"@CNNIndonesia alah rakyat Indonesia aneh awal2 ga percaya covid, tengah2 puncaknya pada tertib pake masker tertib P… https://t.co/VNdrwhmE7T"
2022-12-21 22:56:24,ferdymad1,"Pak Presiden @jokowi ,
kalaupun PPKM dicabut, sebaiknya Prokes tetap ada, minimal Masker😷

Pandemic is not over yet… https://t.co/53aSn4fgMX"
2022-12-21 22:54:20,Hadisuwondo5,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-21 22:51:49,ailytia,RT @abaniraka: PPKM. Plonga plongo kaya Marzuki
2022-12-21 22:51:06,otwmahasiswi,"maba nanya ini ke ak semalem, ak PPKM. plonga plongo kek monyet 😭 https://t.co/dSbcLC8P9S"
2022-12-21 22:46:58,akqierahman,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-21 22:44:16,mahadaru93,"Selamat Pagi, Presiden @jokowi akan terbitkan Keppres Pengentian PPKM dan PSBB. Sebentar lagi."
2022-12-21 22:38:45,BeelGedhez,"RT @OposisiCerdas: Kasus Covid-19 Melandai, Jokowi: Akhir Tahun Ini PPKM Akan Dihentikan
https://t.co/VzTgRLWtzG"
2022-12-21 22:33:05,detikcom,Presiden Joko Widodo mengisyaratkan bakal mencabut aturan PPKM di Indonesia akhir tahun ini. Jokowi menyebut saat i… https://t.co/w8sqFIORQI
2022-12-21 22:27:39,SermaSupriyadi,Giat  patroli gabungan dalam rangka  Pelaksanaan PPKM LEVEL 1 membatasi mobilitas perpindahan masyarakat dan pemant… https://t.co/iMlHC2qucy
2022-12-21 22:14:18,14_mondokan,telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL 1* membatasi Mobilitas Perpindahan Masyaraka… https://t.co/E5nt9qWYKi
2022-12-21 22:09:27,14_mondokan,telah dilaksanakan Giat  patroli gabungan bersama Polsek Sumberlawang dalam rangka  Pelaksanaan *PPKM LEVEL I* memb… https://t.co/WBp3NMJ9nD
2022-12-21 22:07:25,20detik,Sinyal Jokowi Hentikan PPKM Akhir Tahun Ini https://t.co/VVLwI5RlYi
2022-12-21 22:04:42,Tehtarik02M,"RT @mohfadil_GSI45: @Penawar81469159 @DekritTolol Didemo se Indonesia tiba2 bikin aturan PPKM.. Jokowi bukan takut rakyatnya kena Covid, Jo…"
2022-12-21 22:02:27,14_mondokan,telah dilaksanakan Giat  patroli gabungan dalam rangka  Pelaksanaan PPKM LEVEL 1 membatasi mobilitas perpindahan ma… https://t.co/Ioly7tRqWs
2022-12-21 21:55:26,WulanPuspitaz,"RT @OposisiCerdas: Kasus Covid-19 Melandai, Jokowi: Akhir Tahun Ini PPKM Akan Dihentikan
https://t.co/VzTgRLWtzG"
2022-12-21 21:47:46,woombad,@coachelaa @collegemenfess Itu lanjutannya apa nder?? PPKM plonga plongo kaya monyet kah?? Soalnya kepotong meme nya
2022-12-21 21:13:55,Parkrinnyyy,PPKM https://t.co/R6kFVWA52c
2022-12-21 21:00:02,tvOneNews,"PSBB dan PPKM, Presiden: Akhir Tahun Mungkin Dicabut

Saksikan Kabar Pagi bersama Rizky Darmansyah &amp; Anggia Ebony p… https://t.co/QQDIMcwXhm"
2022-12-21 20:55:50,bladewolf29,"PPKM
planga plongo kek monster"
2022-12-21 20:54:25,selaselaubin,"Ppkm di stop karena bebas kopit❌
Ppkm di stop karena dana habis✅ https://t.co/vFKRXQ5JTC"
2022-12-21 20:46:20,ElshintaTegal_,RT @RadioElshinta: #KomisiAndaElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022 dan menghent…
2022-12-21 20:46:10,ElshintaTegal_,RT @RadioElshinta: #DiskusiInteraktifElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022 dan m…
2022-12-21 20:23:56,naura_aisyah12,"RT @naura_aisyah12: Alhamdulillah akhir Tahun PPKM BERAKHIR. Mari sambut 2023 dengan Langkah Optimis. 
Telkomsel I Innalilli I Aminah Cendr…"
2022-12-21 20:23:50,naura_aisyah12,"Alhamdulillah akhir Tahun PPKM BERAKHIR. Mari sambut 2023 dengan Langkah Optimis. 
Telkomsel I Innalilli I Aminah C… https://t.co/SVCI11AcH5"
2022-12-21 20:14:14,Aku_okelah,Mungkin jika tidak ada PPKM orang ini sudah lengser sejak 2019. https://t.co/hfdc5GijZL
2022-12-21 20:11:03,KompasTV,Anggota Komisi IX DPR Sebut Kebijakan PPKM Sudah Layak Dicabut https://t.co/D62PTTD9Gd
2022-12-21 19:59:29,SragenIDNEWS,"Top story: #Sumberlawang #Sragen @KSumberlawang: 'Rabu, 21-12-2022. pukul l 21:00 WIB  s.d selesai telah dilaksanak… https://t.co/g4XCGcEpTS"
2022-12-21 19:46:27,Qubxr,RT @RadioElshinta: #DiskusiInteraktifElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022 dan m…
2022-12-21 19:46:24,Qubxr,RT @Didi_margo: @RadioElshinta Sudah tepat dan agar setelah pembatasan PPKM dicabut surveilans kasus covid-19 ditingkatkan kesadaran 3M mas…
2022-12-21 19:46:13,Qubxr,RT @RadioElshinta: #DiskusiInteraktifElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022 dan m…
2022-12-21 19:46:03,Qubxr,RT @RadioElshinta: #KomisiAndaElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022 dan menghent…
2022-12-21 18:52:34,KSumberlawang,"Rabu, 21-12-2022. pukul l 21:00 WIB  s.d selesai telah dilaksanakan Giat  patroli dalam rangka  Pelaksanaan PPKM LE… https://t.co/iveQQM1fqh"
2022-12-21 18:45:22,luciferluxxxxxx,"RT @KompasTV: Bersiap Cabut PPKM, Jokowi: Minggu ini Kajian Sudah Harus Saya Terima, Agar... https://t.co/WhvSGKbm0L"
2022-12-21 18:44:39,cambirdge,@worksfess tiap hari ppkm
2022-12-21 18:40:58,Koramil0725,Pada Rabu 21 Desember 2022 Pkl 20.30 wib s.d selesai telah dilaksanakan giat patroli gabungan bersama polsek sumber… https://t.co/jsqzhTYHM0
2022-12-21 18:39:32,KompasTV,"Bersiap Cabut PPKM, Jokowi: Minggu ini Kajian Sudah Harus Saya Terima, Agar... https://t.co/WhvSGKbm0L"
2022-12-21 18:37:47,Koramil0725,Pukul 09.00 WIB s.d selesai telah dilaksanakan Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL 1* memba… https://t.co/Mc4T5c8IYr
2022-12-21 18:36:23,staregazed,@dramaturghy Mau 🥺 buatin gw buku panduan dan kosakata wibu biar gak ppkm ngobrol sama trio wibu
2022-12-21 18:30:00,RadioElshinta,#KomisiAndaElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022 dan men… https://t.co/VWGup4AE0X
2022-12-21 18:24:45,tribunjogja,Dampak Pencabutan PPKM untuk Pertumbuhan Ekonomi 2023 https://t.co/M035UgwVq0
2022-12-21 18:24:35,sylnaaf,RT @calypsours: pernah gasih lu bingung banyak banget pekerjaan terus bingung mau yang mana dulu berakhir lu bengong doang ppkm planga plon…
2022-12-21 18:23:04,jandakembang78,Sejatinya ini laga Davos VS CINA. Oligarki marah sawitnya kalah di WTO ( karena menghalangi anies ) dan balas dgn t… https://t.co/dzmWU5dd4G
2022-12-21 18:17:01,fyqjoeetvvqse,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 6 Desember 2022 - 9 Ja…"
2022-12-21 18:16:50,KSumberlawang,Rabu tgl 21 Desember 2022 Pkl 10.15 WIB s.d selesai telah dilaksanakan Giat patroli dalam rangka Pelaksanaan *PPKM… https://t.co/Bl33cOAYsi
2022-12-21 18:15:43,KSumberlawang,Rabu tgl 21 Desember 2022 Pukul 10.00 WIB s/d selesai Serka Joko Waliman Koramil 13/Sukodono bersama Bripka Wahyu m… https://t.co/Wh2hlJzezy
2022-12-21 17:55:36,fnfk4r3030jwq,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 6 Desember 2022 - 9 Ja…"
2022-12-21 17:42:52,IndraNurdinUP,"RT @e100ss: Jokowi Siapkan Payung Hukum Penghentian PPKM di Seluruh Indonesia 
https://t.co/kE0KboEWy4"
2022-12-21 17:38:08,warriorReborn1,"vatikan dibersihkan dari agen kabal khazaria, pembalasan atas .. paus yg asli, termasuk pembersihan agen kabal d ci… https://t.co/TAtPNgKoxg"
2022-12-21 17:37:47,RamilGemolong,Rabu tgl 21 Desember 2022 Pkl 10.15 WIB s.d selesai telah dilaksanakan Giat patroli dalam rangka Pelaksanaan *PPKM… https://t.co/GFsiptl4xx
2022-12-21 17:32:52,asupannyambat,ini makhluk disekolahnya pasti keseringan ppkm https://t.co/DiIwVpHi2K
2022-12-21 17:31:10,angela_tabitha,nomor @Telkomsel saya hangus karena hilang di KRL. mau reaktivasi keburu pandemi dan PPKM ketat. akhirnya kmrn ke… https://t.co/dIUslbyXxa
2022-12-21 17:23:37,donidon71464928,"RT @AsupanPascol95: Binor Sebelah Open BO
https://t.co/GlMWOuR2RJ
Special Service
https://t.co/rOjvZSLCEQ
Mbah Maryono Vs Istri Orang
https…"
2022-12-21 17:22:04,jiseunr,@nciki @good Kayanya sih kegiatan ku ppkm doang deh
2022-12-21 17:18:31,Slash00713,"RT @warriorReborn1: kalah di WTO soal sawit, marah larang ekspor nikel, cabut ppkm, padahal mendompleng agenda davos kopit demi 3 period -…"
2022-12-21 17:14:48,nugrahadiii,"Sedang kembali melakukan aktivitas semasa PPKM, yaitu menonton video-video tentang aquascape, ikan-ikan dan hewan-h… https://t.co/kiRxIFjVgO"
2022-12-21 17:13:45,Eyz_fr,"@convomfs Ya Allah, cuma beda sebulan sama aku, aku 19 thn masi suka ppkm https://t.co/77UiJcnmLR"
2022-12-21 17:12:35,jongseongsexual,@noritohsi KOCAK BGT GW PPKM
2022-12-21 17:11:04,21BeritaTerkini,Jokowi Rencanakan Cabut PPKM Akhir Tahun Ini https://t.co/zrYr8Yzf0B
2022-12-21 17:11:01,medcom_id,Jokowi Rencanakan Cabut PPKM Akhir Tahun Ini https://t.co/dwbnlG4Qyn
2022-12-21 17:10:46,ira2516,"RT @ajengcute16__: Isyaratkan Cabut PPKM, Demokrat Dorong Jokowi Umumkan Indonesia Bebas Covid 

 https://t.co/XhPaSV6WZs"
2022-12-21 17:09:16,jiseunr,@nciki @hi Kok bisa gak suka ppkm dah
2022-12-21 17:07:57,SuryoItuSun,"@warriorReborn1 fokus di ""cabut ppkm"" 👉mulai berani kayaknya nih. 

kalau ini pertanda ikut2an Xi, 

maka 3 periode… https://t.co/zVPbPQZfC1"
2022-12-21 17:07:19,abdul_karel,@mediaindonesia Mudah2an PPKM tdk kembali di bulan rhomadhon
2022-12-21 17:07:15,RadioElshinta,#DiskusiInteraktifElshinta Presiden Jokowi menyatakan Indonesia akan keluar dari pandemi COVID-19 akhir tahun 2022… https://t.co/jrw9XswxVY
2022-12-21 17:05:23,IwanDar71668133,"RT @alisyarief: Mengapa bukan Ahli Virus yang mengumumkan, ya? hati hati...!!!

Jokowi Nyatakan Akhir Tahun Berhenti PPKM, Wow Keren! https…"
2022-12-21 16:57:53,19Tanon,Pukul 09.00 WIB s.d selesai telah dilaksanakan Giat patroli gabungan dalam rangka  Pelaksanaan *PPKM LEVEL 1* memba… https://t.co/sx6gs1XgUv
2022-12-21 16:56:26,19Tanon,Pada Rabu 21 Desember 2022 Pkl 20.30 wib s.d selesai telah dilaksanakan giat patroli gabungan bersama polsek sumber… https://t.co/8C7PHY60yL
2022-12-21 16:55:16,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKCMIOO"
2022-12-21 16:53:41,Jual003,apakah jakarta ppkm
2022-12-21 16:52:16,andreas_KoeM,"RT @perupadata: PPKM mungkin akan distop di akhir tahun ini.

Iya, di akhir 2022 yang tersisa 10 hari ini, Presiden mempertimbangkan kemung…"
2022-12-21 16:52:03,andreas_KoeM,RT @Didi_margo: @RadioElshinta Sudah tepat dan agar setelah pembatasan PPKM dicabut surveilans kasus covid-19 ditingkatkan kesadaran 3M mas…
2022-12-21 16:50:40,radartangsel_,"Jokowi: Akhir Tahun Ini, Kemungkinan PPKM akan Dihentikan
https://t.co/OdNbtVLKlN"
2022-12-21 16:45:21,middaymoon_moon,RT @23jwy: Diliat-liat si monyet ni ppkm (minjem muka km yh jung) https://t.co/cEDzWCmrXq
2022-12-21 16:43:52,23jwy,Diliat-liat si monyet ni ppkm (minjem muka km yh jung) https://t.co/cEDzWCmrXq
2022-12-21 16:40:45,kala_ismyname,@CNNIndonesia AKIBAT KEASYIKAN WFH DAN PPKM.
2022-12-21 16:39:26,kala_ismyname,@Metro_TV JUNJUNGAN VAKSIN DAN PPKM BICARA
2022-12-21 16:37:53,2020Excels,"@rickasun999 Bodoh. Di seluruh dunia sudah ga ada ppkm.

China telat buka makanya ada immunity debt."
2022-12-21 16:36:10,soucansymee,"@tanyakanrl Baca au, galau smpil dengerin sptify,ppkm"
2022-12-21 16:33:49,HEEISZEUNG,@jongicseong @sunghouno @JAKEUSHlM ppkm
2022-12-21 16:32:59,jawapos,Dinkes Kepri Dukung Rencana Pencabutan PPKM dan PSBB https://t.co/Nu0JIlWDzh
2022-12-21 16:30:00,RadioElshinta,Epidemiolog UGM sepakat dengan Presiden Jokowi segera akhiri PPKM. https://t.co/yI3Af9wTVt
2022-12-21 16:29:46,RadioElshinta,RT @Didi_margo: @RadioElshinta Sudah tepat dan agar setelah pembatasan PPKM dicabut surveilans kasus covid-19 ditingkatkan kesadaran 3M mas…
2022-12-21 16:28:31,KoramilTangen,"Giat patroli  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wil… https://t.co/vqmVfs34Iu"
2022-12-21 16:28:12,akang_fadli,"RT @perupadata: PPKM mungkin akan distop di akhir tahun ini.

Iya, di akhir 2022 yang tersisa 10 hari ini, Presiden mempertimbangkan kemung…"
